Time,Value
405.7,-23.99697304
405.8,-23.89075756
405.9,-23.78652692
406,-23.68158102
406.1,-23.57602715
406.2,-23.46919477
406.3,-23.36274683
406.4,-23.25684428
406.5,-23.14987779
406.6,-23.04501235
406.7,-22.93709815
406.8,-22.83030152
406.9,-22.72154689
407,-22.6149112
407.1,-22.50982225
407.2,-22.40250707
407.3,-22.29393125
407.4,-22.18607068
407.5,-22.08024859
407.6,-21.97286189
407.7,-21.86594903
407.8,-21.75680101
407.9,-21.64772451
408,-21.53970301
408.1,-21.43101096
408.2,-21.32163048
408.3,-21.21338546
408.4,-21.10411227
408.5,-20.99586725
408.6,-20.8868891
408.7,-20.77895701
408.8,-20.66813707
408.9,-20.55788934
409,-20.44723928
409.1,-20.33749223
409.2,-20.22932768
409.3,-20.11782825
409.4,-20.00496984
409.5,-19.89498138
409.6,-19.78527009
409.7,-19.67639029
409.8,-19.56548989
409.9,-19.45356131
410,-19.34296489
410.1,-19.23217177
410.2,-19.121629
410.3,-19.01191771
410.4,-18.8996315
410.5,-18.78734529
410.6,-18.67597997
410.7,-18.56545508
410.8,-18.45393777
410.9,-18.34132075
411,-18.22737157
411.1,-18.11691821
411.2,-18.00473034
411.3,-17.89264083
411.4,-17.77852178
411.5,-17.66649485
411.6,-17.55330563
411.7,-17.44033098
411.8,-17.3276782
411.9,-17.21633077
412,-17.10340977
412.1,-16.99018478
412.2,-16.87842607
412.3,-16.7663008
412.4,-16.65132344
412.5,-16.53642654
412.6,-16.42301381
412.7,-16.30945802
412.8,-16.19693041
412.9,-16.08371437
413,-15.97026587
413.1,-15.85469842
413.2,-15.74176848
413.3,-15.62933028
413.4,-15.51343203
413.5,-15.39926827
413.6,-15.28386176
413.7,-15.16955495
413.8,-15.05686641
413.9,-14.94258642
414,-14.82817233
414.1,-14.71130848
414.2,-14.5968765
414.3,-14.48086202
414.4,-14.367342
414.5,-14.25208747
414.6,-14.13660049
414.7,-14.0234381
414.8,-13.90810311
414.9,-13.79357278
415,-13.67919445
415.1,-13.56253624
415.2,-13.44644129
415.3,-13.33167851
415.4,-13.21745217
415.5,-13.10296655
415.6,-12.98602223
415.7,-12.86760271
415.8,-12.75033653
415.9,-12.63707578
416,-12.52253652
416.1,-12.40795255
416.2,-12.29133904
416.3,-12.17611134
416.4,-12.05834448
416.5,-11.94551289
416.6,-11.83056235
416.7,-11.71626449
416.8,-11.59927547
416.9,-11.48227751
417,-11.36698723
417.1,-11.25018597
417.2,-11.13311648
417.3,-11.01686954
417.4,-10.90039015
417.5,-10.78523397
417.6,-10.67049801
417.7,-10.55306196
417.8,-10.43680608
417.9,-10.3194952
418,-10.20374
418.1,-10.08817255
418.2,-9.972774982
418.3,-9.855866432
418.4,-9.739503264
418.5,-9.622398019
418.6,-9.507590532
418.7,-9.392425418
418.8,-9.275078773
418.9,-9.158751369
419,-9.041503072
419.1,-8.92623961
419.2,-8.808910847
419.3,-8.692073822
419.4,-8.576139808
419.5,-8.460500836
419.6,-8.345559239
419.7,-8.228999376
419.8,-8.11214447
419.9,-7.995674014
420,-7.880008221
420.1,-7.764235139
420.2,-7.647907734
420.3,-7.531446218
420.4,-7.413741946
420.5,-7.297754288
420.6,-7.181444764
420.7,-7.06538558
420.8,-6.948915124
420.9,-6.832060218
421,-6.716430187
421.1,-6.600388885
421.2,-6.485170126
421.3,-6.369531155
421.4,-6.252524257
421.5,-6.135088205
421.6,-6.021264195
421.7,-5.905473232
421.8,-5.78981638
421.9,-5.672264099
422,-5.555695295
422.1,-5.441084504
422.2,-5.324801803
422.3,-5.208528042
422.4,-5.093470216
422.5,-4.978278279
422.6,-4.863122106
422.7,-4.746857285
422.8,-4.632335901
422.9,-4.51669693
423,-4.400977492
423.1,-4.284542799
423.2,-4.168027639
423.3,-4.05459702
423.4,-3.938618302
423.5,-3.822505474
423.6,-3.707134724
423.7,-3.590923548
423.8,-3.476983309
423.9,-3.362479806
424,-3.246644139
424.1,-3.130719066
424.2,-3.015375137
424.3,-2.90183723
424.4,-2.786180377
424.5,-2.671533823
424.6,-2.557361126
424.7,-2.441686392
424.8,-2.327907085
424.9,-2.214252949
425,-2.09864974
425.1,-1.984235644
425.2,-1.870116591
425.3,-1.756596565
425.4,-1.641368866
425.5,-1.528885961
425.6,-1.41531229
425.7,-1.300853491
425.8,-1.186797023
425.9,-1.073420048
426,-0.960195065
426.1,-0.846228004
426.2,-0.731796026
426.3,-0.618374348
426.4,-0.506615639
426.5,-0.392013788
426.6,-0.280120969
426.7,-0.165331364
426.8,-0.051668286
426.9,0.061136484
427,0.172618032
427.1,0.284779072
427.2,0.396984816
427.3,0.508949161
427.4,0.620645285
427.5,0.733190775
427.6,0.846379995
427.7,0.960481167
427.8,1.073420048
427.9,1.184812188
428,1.296070218
428.1,1.406881213
428.2,1.518979669
428.3,1.630863547
428.4,1.743078232
428.5,1.852092147
428.6,1.962867379
428.7,2.075645328
428.8,2.187475562
428.9,2.29729414
429,2.408668399
429.1,2.520525455
429.2,2.630352974
429.3,2.741029859
429.4,2.852278948
429.5,2.961212397
429.6,3.071111441
429.7,3.179982305
429.8,3.290721774
429.9,3.401103616
430,3.510484099
430.1,3.619354963
430.2,3.729093075
430.3,3.83849144
430.4,3.948202729
430.5,4.058334231
430.6,4.165568948
430.7,4.273501039
430.8,4.383185506
430.9,4.492208362
431,4.601284862
431.1,4.709914327
431.2,4.818588495
431.3,4.925349355
431.4,5.032646656
431.5,5.141240358
431.6,5.247598886
431.7,5.353242159
431.8,5.461880565
431.9,5.56872189
432,5.676484108
432.1,5.784103274
432.2,5.889880657
432.3,5.996185541
432.4,6.103473902
432.5,6.210279465
432.6,6.316655874
432.7,6.420913339
432.8,6.526350975
432.9,6.631073356
433,6.736770272
433.1,6.842163205
433.2,6.948316097
433.3,7.053154707
433.4,7.158190012
433.5,7.261669636
433.6,7.366910577
433.7,7.470908761
433.8,7.57522881
433.9,7.679396868
434,7.783994079
434.1,7.888832688
434.2,7.991981506
434.3,8.092242479
434.4,8.195668459
434.5,8.301222324
434.6,8.401402831
434.7,8.503729105
434.8,8.605983853
434.9,8.708104491
435,8.809509873
435.1,8.913302422
435.2,9.015378356
435.3,9.116989374
435.4,9.218323231
435.5,9.319129586
435.6,9.420329332
435.7,9.521600604
435.8,9.620779753
435.9,9.72109437
436,9.820774198
436.1,9.922653437
436.2,10.02322733
436.3,10.12248695
436.4,10.22126377
436.5,10.32009423
436.6,10.41858494
436.7,10.51816642
436.8,10.61764956
436.9,10.71470976
437,10.81449687
437.1,10.91280878
437.2,11.01399064
437.3,11.11215949
437.4,11.20910347
437.5,11.30533218
437.6,11.40104234
437.7,11.49782538
437.8,11.59454584
437.9,11.69083714
438,11.78758442
438.1,11.88289225
438.2,11.98104322
438.3,12.0773524
438.4,12.17207015
438.5,12.26728857
438.6,12.36192584
438.7,12.45789528
438.8,12.55442798
438.9,12.64755428
439,12.7407074
439.1,12.83461154
439.2,12.92700469
439.3,13.0209893
439.4,13.11532259
439.5,13.20771575
439.6,13.30117285
439.7,13.39356601
439.8,13.48643303
439.9,13.57989013
440,13.66988719
440.1,13.76281679
440.2,13.85218799
440.3,13.94495666
440.4,14.03580308
440.5,14.12682831
440.6,14.21713829
440.7,14.3089056
440.8,14.4010663
440.9,14.49081302
441,14.57951367
441.1,14.66864347
441.2,14.7588104
441.3,14.84812796
441.4,14.93791044
441.5,15.02505541
441.6,15.11271
441.7,15.19959569
441.8,15.28774202
441.9,15.3760314
442,15.46458006
442.1,15.55142999
442.2,15.6377703
442.3,15.72417319
442.4,15.81114829
442.5,15.89841843
442.6,15.98422229
442.7,16.07017815
442.8,16.15398824
442.9,16.23980999
443,16.32549763
443.1,16.40901268
443.2,16.49404764
443.3,16.57857299
443.4,16.662696
443.5,16.7476505
443.6,16.83109403
443.7,16.91412628
443.8,16.99541509
443.9,17.07745492
444,17.16111302
444.1,17.24396646
444.2,17.32581854
444.3,17.40786731
444.4,17.48971045
444.5,17.57075787
444.6,17.6532805
444.7,17.73423851
444.8,17.81288981
444.9,17.89196134
445,17.97118485
445.1,18.05218756
445.2,18.13175976
445.3,18.21026802
445.4,18.28874946
445.5,18.36801767
445.6,18.44498813
445.7,18.52258444
445.8,18.60039532
445.9,18.67869794
446,18.75594556
446.1,18.83360445
446.2,18.9122647
446.3,18.98916364
446.4,19.06291544
446.5,19.13916171
446.6,19.21413839
446.7,19.29066181
446.8,19.36504841
446.9,19.44097281
447,19.51567233
447.1,19.5884496
447.2,19.66371238
447.3,19.73672211
447.4,19.80883777
447.5,19.8815614
447.6,19.95541155
447.7,20.02805471
447.8,20.10148466
447.9,20.17220557
448,20.24346292
448.1,20.31559646
448.2,20.38714886
448.3,20.45671642
448.4,20.52740157
448.5,20.59778273
448.6,20.66741288
448.7,20.73765099
448.8,20.80642283
448.9,20.87605298
449,20.94404697
449.1,21.01297975
449.2,21.08159065
449.3,21.15011215
449.4,21.21813297
449.5,21.28520608
449.6,21.35233283
449.7,21.41938806
449.8,21.48525417
449.9,21.55168355
450,21.6183275
450.1,21.68367505
450.2,21.7489332
450.3,21.81496918
450.4,21.87868953
450.5,21.94471657
450.6,22.00576365
450.7,22.07128108
450.8,22.13528752
450.9,22.19727337
451,22.26005495
451.1,22.31985927
451.2,22.38319516
451.3,22.44666517
451.4,22.51017094
451.5,22.57254124
451.6,22.63349891
451.7,22.69383967
451.8,22.75440395
451.9,22.81362712
452,22.87288606
452.1,22.93288708
452.2,22.99150229
452.3,23.05132449
452.4,23.10953736
452.5,23.1676966
452.6,23.2260704
452.7,23.28390777
452.8,23.34254086
452.9,23.39940369
453,23.45583737
453.1,23.51257503
453.2,23.56895506
453.3,23.62461984
453.4,23.67883623
453.5,23.73686135
453.6,23.79171252
453.7,23.84600937
453.8,23.89939427
453.9,23.95389676
454,24.00688827
454.1,24.06038046
454.2,24.11196828
454.3,24.16571975
454.4,24.21741486
454.5,24.27125573
454.6,24.32251275
454.7,24.3738234
454.8,24.42561686
454.9,24.47625697
455,24.52601194
455.1,24.57746565
455.2,24.62697923
455.3,24.6750623
455.4,24.72434342
455.5,24.77233708
455.6,24.82273579
455.7,24.87045228
455.8,24.92026985
455.9,24.9673605
456,25.01513064
456.1,25.06346405
456.2,25.1098305
456.3,25.1560986
456.4,25.20082891
456.5,25.24622977
456.6,25.2936244
456.7,25.33833683
456.8,25.38341582
456.9,25.42669773
457,25.47183037
457.1,25.51584542
457.2,25.55847466
457.3,25.60108602
457.4,25.64501166
457.5,25.68656802
457.6,25.730744
457.7,25.7724613
457.8,25.81369579
457.9,25.85498393
458,25.8951813
458.1,25.93676448
458.2,25.97777545
458.3,26.01731122
458.4,26.05484426
458.5,26.0949254
458.6,26.13457739
458.7,26.17394328
458.8,26.21145844
458.9,26.24893785
459,26.28477216
459.1,26.32273436
459.2,26.36035681
459.3,26.39647722
459.4,26.43201649
459.5,26.46808326
459.6,26.50305033
459.7,26.53961778
459.8,26.57514811
459.9,26.61007047
460,26.64454579
460.1,26.67854726
460.2,26.71208382
460.3,26.7434299
460.4,26.77536607
460.5,26.80789232
460.6,26.84014142
460.7,26.87287331
460.8,26.90454125
460.9,26.93622708
461,26.96639299
461.1,26.99606717
461.2,27.0265013
461.3,27.05680132
461.4,27.08708346
461.5,27.11555958
461.6,27.14376748
461.7,27.17203796
461.8,27.20080912
461.9,27.23036706
462,27.25803852
462.1,27.28441358
462.2,27.31127143
462.3,27.33874619
462.4,27.36534476
462.5,27.38904655
462.6,27.41312385
462.7,27.44060755
462.8,27.46630311
462.9,27.48884261
463,27.51559317
463.1,27.53790021
463.2,27.56051123
463.3,27.58405209
463.4,27.60743201
463.5,27.63155401
463.6,27.65133977
463.7,27.67191231
463.8,27.6940316
463.9,27.71549821
464,27.7361244
464.1,27.75645554
464.2,27.77662575
464.3,27.79589295
464.4,27.81685889
464.5,27.83465087
464.6,27.85356939
464.7,27.87309587
464.8,27.89130807
464.9,27.91042328
465,27.92778611
465.1,27.94373631
465.2,27.96163559
465.3,27.97739804
465.4,27.99286544
465.5,28.0079484
465.6,28.02274525
465.7,28.03821266
465.8,28.05167735
465.9,28.06644738
466,28.08006406
466.1,28.09412777
466.2,28.10710967
466.3,28.12055647
466.4,28.13377082
466.5,28.14507186
466.6,28.1573385
466.7,28.16909552
466.8,28.1793505
466.9,28.1897217
467,28.20013762
467.1,28.21200192
467.2,28.22162211
467.3,28.22847068
467.4,28.2386452
467.5,28.24975848
467.6,28.25947702
467.7,28.26546729
467.8,28.27192247
467.9,28.2797277
468,28.28800678
468.1,28.29447091
468.2,28.30131948
468.3,28.30713093
468.4,28.31278145
468.5,28.31919193
468.6,28.32398415
468.7,28.32915187
468.8,28.33270133
468.9,28.33837867
469,28.34204435
469.1,28.3459425
469.2,28.34982276
469.3,28.35017145
469.4,28.35232615
469.5,28.35435569
469.6,28.35645676
469.7,28.35887969
469.8,28.36040854
469.9,28.35814655
470,28.35896015
470.1,28.35771739
470.2,28.35864723
470.3,28.35759223
470.4,28.35643888
470.5,28.35668921
470.6,28.35490108
470.7,28.35281789
470.8,28.35138738
470.9,28.34908962
471,28.34797204
471.1,28.34265232
471.2,28.33844125
471.3,28.3355087
471.4,28.33112776
471.5,28.32608521
471.6,28.31877172
471.7,28.31391692
471.8,28.30935717
471.9,28.30523551
472,28.29913795
472.1,28.29169929
472.2,28.28367054
472.3,28.27577591
472.4,28.26635242
472.5,28.2580018
472.6,28.2509923
472.7,28.24283838
472.8,28.2333076
472.9,28.22496593
473,28.21455002
473.1,28.20214927
473.2,28.19210887
473.3,28.18159461
473.4,28.17163467
473.5,28.15890312
473.6,28.14665437
473.7,28.13301086
473.8,28.12090516
473.9,28.11077535
474,28.09713185
474.1,28.08465958
474.2,28.07022035
474.3,28.05688977
474.4,28.04319263
474.5,28.0270189
474.6,28.01214159
474.7,27.99631655
474.8,27.97999084
474.9,27.96329856
475,27.94753611
475.1,27.93234587
475.2,27.91551948
475.3,27.89646685
475.4,27.88055241
475.5,27.86287665
475.6,27.8449595
475.7,27.82575488
475.8,27.8069526
475.9,27.78735459
476,27.76728272
476.1,27.74718404
476.2,27.72663832
476.3,27.70649493
476.4,27.68416107
476.5,27.66383886
476.6,27.64367759
476.7,27.62107551
476.8,27.60002911
476.9,27.57672071
477,27.55473554
477.1,27.53126621
477.2,27.5070101
477.3,27.48198509
477.4,27.45882869
477.5,27.43307054
477.6,27.41062045
477.7,27.38467455
477.8,27.35611796
477.9,27.3319602
478,27.30627358
478.1,27.28042603
478.2,27.25333571
478.3,27.22436786
478.4,27.19739377
478.5,27.17014253
478.6,27.14343667
478.7,27.11346745
478.8,27.08470523
478.9,27.05433369
479,27.02468634
479.1,26.99490488
479.2,26.96580291
479.3,26.93674564
479.4,26.90579295
479.5,26.87673569
479.6,26.84660554
479.7,26.81495547
479.8,26.7809093
479.9,26.74877644
480,26.71563327
480.1,26.68122053
480.2,26.65015161
480.3,26.61823332
480.4,26.58397257
480.5,26.55002475
480.6,26.51626468
480.7,26.4822185
480.8,26.44538283
480.9,26.40936077
481,26.37432218
481.1,26.33836269
481.2,26.30230486
481.3,26.26520991
481.4,26.22847259
481.5,26.19042993
481.6,26.15241408
481.7,26.11632943
481.8,26.07901096
481.9,26.04141533
482,26.00101233
482.1,25.96116364
482.2,25.92177987
482.3,25.88397861
482.4,25.84446073
482.5,25.80429018
482.6,25.76259077
482.7,25.72235763
482.8,25.68273246
482.9,25.64081848
483,25.59897602
483.1,25.55623949
483.2,25.51548779
483.3,25.47411919
483.4,25.42973757
483.5,25.3870815
483.6,25.34339726
483.7,25.3010273
483.8,25.2578795
483.9,25.21390021
484,25.1680702
484.1,25.12124777
484.2,25.07568598
484.3,25.03026724
484.4,24.98417795
484.5,24.93807077
484.6,24.8903811
484.7,24.8426199
484.8,24.79652166
484.9,24.75042343
485,24.70166981
485.1,24.65472221
485.2,24.60532486
485.3,24.55873489
485.4,24.51036572
485.5,24.46159422
485.6,24.41277802
485.7,24.36347902
485.8,24.31521714
485.9,24.2647022
486,24.21459854
486.1,24.164325
486.2,24.11197722
486.3,24.05994236
486.4,24.00876582
486.5,23.95631969
486.6,23.90529513
486.7,23.851794
486.8,23.79865944
486.9,23.74666035
487,23.69342744
487.1,23.64048064
487.2,23.58578146
487.3,23.53234291
487.4,23.47640097
487.5,23.42479527
487.6,23.3708024
487.7,23.31376076
487.8,23.25876653
487.9,23.20280671
488,23.14834893
488.1,23.09297919
488.2,23.03594649
488.3,22.98013866
488.4,22.92185426
488.5,22.86399901
488.6,22.8048116
488.7,22.74979949
488.8,22.69057631
488.9,22.63197005
489,22.57303298
489.1,22.51368463
489.2,22.4552393
489.3,22.39536345
489.4,22.3371774
489.5,22.27625549
489.6,22.21783698
489.7,22.15687931
489.8,22.09593952
489.9,22.03499079
490,21.97466791
490.1,21.9119668
490.2,21.85167074
490.3,21.79037333
490.4,21.72536552
490.5,21.66367471
490.6,21.60134017
490.7,21.53785229
490.8,21.47421241
490.9,21.41055465
491,21.34695947
491.1,21.28399909
491.2,21.2202251
491.3,21.15742564
491.4,21.08974457
491.5,21.02693617
491.6,20.96201777
491.7,20.89606225
491.8,20.8309561
491.9,20.76516151
492,20.69762349
492.1,20.63094378
492.2,20.56465745
492.3,20.49776316
492.4,20.43104768
492.5,20.36335766
492.6,20.29664218
492.7,20.22778094
492.8,20.16104758
492.9,20.09287477
493,20.0234592
493.1,19.95497346
493.2,19.88477111
493.3,19.81538236
493.4,19.74709332
493.5,19.67646182
493.6,19.60742176
493.7,19.53609288
493.8,19.46580112
493.9,19.39653754
494,19.32397485
494.1,19.25218999
494.2,19.1801101
494.3,19.10863817
494.4,19.03877556
494.5,18.96465719
494.6,18.89208555
494.7,18.82149875
494.8,18.74856055
494.9,18.67673993
495,18.60551834
495.1,18.53121221
495.2,18.45699549
495.3,18.38217974
495.4,18.30973327
495.5,18.23457778
495.6,18.15962791
495.7,18.08460653
495.8,18.0082798
495.9,17.93488562
496,17.8607583
496.1,17.78731048
496.2,17.70942807
496.3,17.63171554
496.4,17.55748987
496.5,17.48124361
496.6,17.40530133
496.7,17.32749045
496.8,17.2491163
496.9,17.17406809
497,17.09634662
497.1,17.01816022
497.2,16.94083214
497.3,16.86311066
497.4,16.78601503
497.5,16.7085439
497.6,16.62851572
497.7,16.55106246
497.8,16.47153497
497.9,16.39384031
498,16.31275713
498.1,16.23380184
498.2,16.15597308
498.3,16.07554257
498.4,15.99415541
498.5,15.91546834
498.6,15.83423316
498.7,15.75339139
498.8,15.67128003
498.9,15.58865011
499,15.50813019
499.1,15.42618871
499.2,15.34419358
499.3,15.26269913
499.4,15.18175006
499.5,15.09905756
499.6,15.01693726
499.7,14.93614018
499.8,14.85176682
499.9,14.76822495
500,14.68526423
500.1,14.60357308
500.2,14.52094316
500.3,14.43657875
500.4,14.3517673
500.5,14.26890492
500.6,14.1849786
500.7,14.10209835
500.8,14.01833296
500.9,13.93243968
501,13.84810209
501.1,13.7616545
501.2,13.67680728
501.3,13.5915935
501.4,13.50607574
501.5,13.42074573
501.6,13.33520114
501.7,13.25033605
501.8,13.1642282
501.9,13.07690442
502,12.99121678
502.1,12.90460825
502.2,12.81872392
502.3,12.73220479
502.4,12.64311969
502.5,12.55526841
502.6,12.46890128
502.7,12.38124669
502.8,12.29462922
502.9,12.20707297
503,12.11792529
503.1,12.02952862
503.2,11.94183826
503.3,11.85398698
503.4,11.7657423
503.5,11.67514622
503.6,11.58633828
503.7,11.49926484
503.8,11.41009927
503.9,11.3215059
504,11.23133898
504.1,11.14316583
504.2,11.05169356
504.3,10.96204519
504.4,10.87397039
504.5,10.78317761
504.6,10.69177687
504.7,10.60312092
504.8,10.51266789
504.9,10.42283177
505,10.33103764
505.1,10.23964584
505.2,10.14918387
505.3,10.05829275
505.4,9.96748209
505.5,9.876438975
505.6,9.783920646
505.7,9.692698717
505.8,9.602487087
505.9,9.510710835
506,9.418863058
506.1,9.324288368
506.2,9.231519699
506.3,9.139859676
506.4,9.047842026
506.5,8.955180645
506.6,8.862939477
506.7,8.770242333
506.8,8.6769104
506.9,8.583453298
507,8.489969373
507.1,8.398094773
507.2,8.303645253
507.3,8.210098743
507.4,8.116695285
507.5,8.024650812
507.6,7.931095362
507.7,7.836967707
507.8,7.743045688
507.9,7.64901638
508,7.554191351
508.1,7.458901405
508.2,7.365131378
508.3,7.271102071
508.4,7.177519798
508.5,7.082542777
508.6,6.988781691
508.7,6.893599033
508.8,6.796011329
508.9,6.701123714
509,6.608167291
509.1,6.512904167
509.2,6.416782737
509.3,6.32237792
509.4,6.227338314
509.5,6.131637096
509.6,6.036293507
509.7,5.941736698
509.8,5.844944715
509.9,5.748474598
510,5.652612448
510.1,5.556678772
510.2,5.460467935
510.3,5.364283919
510.4,5.267930031
510.5,5.171683431
510.6,5.075579882
510.7,4.979887605
510.8,4.883766174
510.9,4.787126184
511,4.689645767
511.1,4.59177196
511.2,4.49501574
511.3,4.397535324
511.4,4.302969575
511.5,4.203826189
511.6,4.106345773
511.7,4.008767009
511.8,3.912234306
511.9,3.815209866
512,3.718203306
512.1,3.620114923
512.2,3.523179889
512.3,3.425610065
512.4,3.328201175
512.5,3.230398893
512.6,3.132203221
512.7,3.034999967
512.8,2.938476205
512.9,2.841371298
513,2.742353082
513.1,2.644827962
513.2,2.546641231
513.3,2.447935939
513.4,2.348721027
513.5,2.249908447
513.6,2.150791883
513.7,2.054384351
513.8,1.95723474
513.9,1.859968901
514,1.759457588
514.1,1.661449671
514.2,1.562717557
514.3,1.465791464
514.4,1.365879178
514.5,1.268202066
514.6,1.168701053
514.7,1.068815589
514.8,0.971120596
514.9,0.873568654
515,0.773271918
515.1,0.674825907
515.2,0.576862693
515.3,0.479212403
515.4,0.38202703
515.5,0.280451775
515.6,0.182256103
515.7,0.083264709
515.8,-0.015243888
515.9,-0.115969777
516,-0.214505196
516.1,-0.313004851
516.2,-0.411549211
516.3,-0.510683656
516.4,-0.610363483
516.5,-0.709059834
516.6,-0.806486607
516.7,-0.906041265
516.8,-1.004263759
516.9,-1.103693247
517,-1.202327013
517.1,-1.301085949
517.2,-1.39964819
517.3,-1.498907804
517.4,-1.597934961
517.5,-1.69788301
517.6,-1.797187328
517.7,-1.895141602
517.8,-1.99508965
517.9,-2.094751596
518,-2.19322443
518.1,-2.292180061
518.2,-2.39289701
518.3,-2.491655946
518.4,-2.588054538
518.5,-2.687376738
518.6,-2.785804868
518.7,-2.887684107
518.8,-2.986693382
518.9,-3.084290028
519,-3.184497356
519.1,-3.284096718
519.2,-3.384017944
519.3,-3.483000398
519.4,-3.581571579
519.5,-3.680178523
519.6,-3.778856993
519.7,-3.876337409
519.8,-3.976070881
519.9,-4.075133801
520,-4.174098372
520.1,-4.270783067
520.2,-4.370543361
520.3,-4.469695687
520.4,-4.568865895
520.5,-4.667088389
520.6,-4.766303301
520.7,-4.864677787
520.8,-4.962605238
520.9,-5.061551929
521,-5.159577727
521.1,-5.256646872
521.2,-5.354475975
521.3,-5.45347631
521.4,-5.553728342
521.5,-5.651074648
521.6,-5.749967694
521.7,-5.847644806
521.8,-5.946430564
521.9,-6.045922637
522,-6.144556403
522.1,-6.242591143
522.2,-6.34008944
522.3,-6.438803673
522.4,-6.534942985
522.5,-6.634113193
522.6,-6.729215384
522.7,-6.828796864
522.8,-6.927198172
522.9,-7.023820281
523,-7.121452689
523.1,-7.218512893
523.2,-7.317236066
523.3,-7.413759828
523.4,-7.51196444
523.5,-7.61128664
523.6,-7.708507776
523.7,-7.805120945
523.8,-7.902601361
523.9,-7.998329401
524,-8.096909523
524.1,-8.192235231
524.2,-8.288651705
524.3,-8.38508606
524.4,-8.483827114
524.5,-8.581843972
524.6,-8.678913116
524.7,-8.775427938
524.8,-8.872032166
524.9,-8.968037367
525,-9.065186977
525.1,-9.160244465
525.2,-9.258171916
525.3,-9.354427457
525.4,-9.449359775
525.5,-9.546723962
525.6,-9.641942382
525.7,-9.736651182
525.8,-9.832325578
525.9,-9.927991033
526,-10.02401412
526.1,-10.11933088
526.2,-10.21573842
526.3,-10.31096578
526.4,-10.40558517
526.5,-10.49999893
526.6,-10.59664786
526.7,-10.69167852
526.8,-10.7851088
526.9,-10.88013053
527,-10.97441018
527.1,-11.0694319
527.2,-11.16412282
527.3,-11.25892997
527.4,-11.35188639
527.5,-11.44710481
527.6,-11.54319942
527.7,-11.63746119
527.8,-11.72988117
527.9,-11.82380319
528,-11.91869974
528.1,-12.01303303
528.2,-12.10666895
528.3,-12.19979525
528.4,-12.29259968
528.5,-12.38631606
528.6,-12.47871816
528.7,-12.57438362
528.8,-12.66624928
528.9,-12.75825799
529,-12.85154521
529.1,-12.9434377
529.2,-13.03685904
529.3,-13.1300658
529.4,-13.22270036
529.5,-13.3131355
529.6,-13.40526044
529.7,-13.49755526
529.8,-13.59039545
529.9,-13.68104517
530,-13.77236545
530.1,-13.86350691
530.2,-13.95360231
530.3,-14.04699683
530.4,-14.13691342
530.5,-14.22820687
530.6,-14.31827545
530.7,-14.41031992
530.8,-14.50137198
530.9,-14.59260285
531,-14.68300223
531.1,-14.771685
531.2,-14.86313939
531.3,-14.9530381
531.4,-15.04281163
531.5,-15.13403356
531.6,-15.22307396
531.7,-15.31262398
531.8,-15.40018022
531.9,-15.48975706
532,-15.58009386
532.1,-15.66470861
532.2,-15.75554609
532.3,-15.84453285
532.4,-15.93316197
532.5,-16.02312326
532.6,-16.11049175
532.7,-16.19836092
532.8,-16.28517509
532.9,-16.37404561
533,-16.45995677
533.1,-16.54877365
533.2,-16.63668752
533.3,-16.72241092
533.4,-16.80952907
533.5,-16.89628959
533.6,-16.98227227
533.7,-17.06919372
533.8,-17.15596318
533.9,-17.24131107
534,-17.32922494
534.1,-17.41464436
534.2,-17.50132442
534.3,-17.58742332
534.4,-17.67389774
534.5,-17.75982678
534.6,-17.84405708
534.7,-17.92953014
534.8,-18.01217794
534.9,-18.09701622
535,-18.1823194
535.1,-18.26782823
535.2,-18.3511287
535.3,-18.43659282
535.4,-18.51892769
535.5,-18.60334575
535.6,-18.68568957
535.7,-18.76948178
535.8,-18.85254979
535.9,-18.93559992
536,-19.0190345
536.1,-19.10157502
536.2,-19.18402612
536.3,-19.26670074
536.4,-19.34911609
536.5,-19.43137944
536.6,-19.51273084
536.7,-19.59497631
536.8,-19.6758002
536.9,-19.75694597
537,-19.83816326
537.1,-19.92021203
537.2,-20.00006139
537.3,-20.08252144
537.4,-20.16176283
537.5,-20.24250627
537.6,-20.32292783
537.7,-20.40314376
537.8,-20.4828769
537.9,-20.56112587
538,-20.6400454
538.1,-20.71922421
538.2,-20.7993418
538.3,-20.87834179
538.4,-20.95738649
538.5,-21.03458941
538.6,-21.11293674
538.7,-21.19064927
538.8,-21.26947045
538.9,-21.34776413
539,-21.42433226
539.1,-21.50104344
539.2,-21.57691419
539.3,-21.65481448
539.4,-21.7323482
539.5,-21.8087554
539.6,-21.88503742
539.7,-21.96083665
539.8,-22.03590274
539.9,-22.11379409
540,-22.18823433
540.1,-22.26203978
540.2,-22.33792841
540.3,-22.41398692
540.4,-22.48755097
540.5,-22.5630641
540.6,-22.63713777
540.7,-22.71169424
540.8,-22.78569639
540.9,-22.86015451
541,-22.93261886
541.1,-23.00598621
541.2,-23.07882607
541.3,-23.15314114
541.4,-23.22475612
541.5,-23.29798937
541.6,-23.36990833
541.7,-23.44111204
541.8,-23.5127002
541.9,-23.58259857
542,-23.65386486
542.1,-23.72487187
542.2,-23.79525304
542.3,-23.86533916
542.4,-23.93759787
542.5,-24.00919497
542.6,-24.07901287
542.7,-24.14929569
542.8,-24.21829104
542.9,-24.28894937
543,-24.35824871
543.1,-24.42619801
543.2,-24.49527383
543.3,-24.56520796
543.4,-24.63313043
